epiweek,time_value,issue,geo_type,geo_value,sars-cov-2_tests,sars-cov-2_positive_tests,flu_tests,flu_positive_tests,flu_ah1pdm09_positive_tests,flu_ah3_positive_tests,flu_auns_positive_tests,flu_a_positive_tests,flu_b_positive_tests,rsv_tests,rsv_positive_tests,hpiv_tests,hpiv_1_positive_tests,hpiv_2_positive_tests,hpiv_3_positive_tests,hpiv_4_positive_tests,hpiv_other_positive_tests,adv_tests,adv_positive_tests,hmpv_tests,hmpv_positive_tests,ev_rv_tests,ev_rv_positive_tests,hcov_tests,hcov_positive_tests
202439,2024-09-28,2024-10-03,lab,sault area hospital,76.0,8.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,56.0,0.0,0.0,0.0,1.0,0.0,56.0,0.0,56.0,0.0,56.0,3.0,56.0,0.0
202439,2024-09-28,2024-10-03,lab,phol - thunder bay,20.0,6.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,21.0,0.0,0.0,0.0,0.0,2.0,21.0,0.0,21.0,0.0,21.0,1.0,21.0,0.0
202439,2024-09-28,2024-10-03,region,on,6459.0,995.0,5205.0,20.0,7.0,8.0,6.0,18.0,2.0,5205.0,13.0,3723.0,0.0,3.0,5.0,2.0,47.0,3723.0,14.0,3747.0,7.0,3747.0,254.0,2406.0,8.0
202439,2024-09-28,2024-10-03,lab,mb,1095.0,188.0,321.0,0.0,0.0,0.0,0.0,0.0,0.0,321.0,1.0,43.0,1.0,0.0,2.0,0.0,0.0,43.0,1.0,83.0,0.0,43.0,11.0,83.0,0.0
202439,2024-09-28,2024-10-03,lab,sk,1091.0,131.0,868.0,32.0,14.0,0.0,17.0,31.0,1.0,776.0,2.0,322.0,0.0,1.0,0.0,1.0,0.0,322.0,10.0,322.0,1.0,322.0,43.0,322.0,0.0
202439,2024-09-28,2024-10-03,lab,ab,3141.0,320.0,936.0,8.0,5.0,3.0,0.0,8.0,0.0,849.0,1.0,849.0,3.0,4.0,1.0,1.0,0.0,849.0,9.0,788.0,1.0,843.0,119.0,849.0,3.0
202439,2024-09-28,2024-10-03,region,prairies,5327.0,639.0,2125.0,40.0,19.0,3.0,17.0,39.0,1.0,1946.0,4.0,1214.0,4.0,5.0,3.0,2.0,0.0,1214.0,20.0,1193.0,2.0,1208.0,173.0,1254.0,3.0
202439,2024-09-28,2024-10-03,region,bc,2571.0,484.0,2517.0,35.0,11.0,2.0,2.0,34.0,1.0,2517.0,12.0,621.0,3.0,0.0,5.0,1.0,0.0,621.0,2.0,621.0,9.0,617.0,55.0,617.0,1.0
202439,2024-09-28,2024-10-03,lab,yk,46.0,10.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,,,,,,,,,,,,,,
202439,2024-09-28,2024-10-03,lab,nt,26.0,8.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,,,,,,,26.0,0.0,26.0,0.0,26.0,11.0,,
202439,2024-09-28,2024-10-03,lab,nu,107.0,5.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,,,,,,,,,,,,,,
202439,2024-09-28,2024-10-03,region,territories,179.0,23.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,0.0,,,,,,,26.0,0.0,26.0,0.0,26.0,11.0,,
202439,2024-09-28,2024-10-03,nation,ca,26909.0,4806.0,18265.0,106.0,37.0,13.0,33.0,99.0,7.0,17044.0,88.0,7590.0,18.0,14.0,21.0,14.0,47.0,7633.0,67.0,7611.0,30.0,7697.0,734.0,6253.0,31.0
202439,2024-09-28,2024-10-03,lab,nl,511.0,74.0,417.0,0.0,0.0,0.0,0.0,0.0,0.0,417.0,0.0,417.0,3.0,0.0,0.0,4.0,0.0,417.0,4.0,417.0,2.0,417.0,46.0,417.0,1.0
202439,2024-09-28,2024-10-03,lab,pe,123.0,25.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,11.0,0.0,11.0,4.0,11.0,0.0
202439,2024-09-28,2024-10-03,lab,ns,1205.0,228.0,1162.0,2.0,0.0,0.0,2.0,2.0,0.0,1115.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,44.0,0.0,44.0,7.0,44.0,0.0
202439,2024-09-28,2024-10-03,lab,nb,1064.0,176.0,648.0,0.0,0.0,0.0,0.0,0.0,0.0,648.0,0.0,105.0,0.0,0.0,0.0,0.0,0.0,105.0,3.0,105.0,0.0,105.0,16.0,105.0,1.0
202439,2024-09-28,2024-10-03,region,atlantic,2903.0,503.0,2265.0,2.0,0.0,0.0,2.0,2.0,0.0,2218.0,0.0,577.0,3.0,0.0,0.0,4.0,0.0,577.0,8.0,577.0,2.0,577.0,73.0,577.0,2.0
202439,2024-09-28,2024-10-03,lab,région nord-est,1322.0,271.0,1140.0,1.0,0.0,0.0,1.0,1.0,0.0,472.0,4.0,112.0,0.0,0.0,1.0,1.0,0.0,112.0,2.0,98.0,1.0,112.0,24.0,112.0,1.0
202439,2024-09-28,2024-10-03,lab,québec-chaudière-appalaches,1436.0,286.0,1064.0,8.0,0.0,0.0,4.0,4.0,4.0,1063.0,20.0,507.0,3.0,1.0,0.0,1.0,0.0,524.0,12.0,507.0,0.0,529.0,82.0,433.0,15.0
202439,2024-09-28,2024-10-03,lab,centre-du-québec,2251.0,572.0,806.0,1.0,0.0,0.0,1.0,1.0,0.0,589.0,11.0,38.0,0.0,1.0,0.0,0.0,0.0,38.0,1.0,38.0,0.0,38.0,8.0,40.0,1.0
202439,2024-09-28,2024-10-03,lab,montréal-laval,1911.0,377.0,1390.0,10.0,0.0,0.0,10.0,10.0,0.0,1230.0,12.0,720.0,7.0,2.0,3.0,2.0,0.0,720.0,7.0,724.0,2.0,750.0,66.0,720.0,4.0
202439,2024-09-28,2024-10-03,lab,ouest du québec,1397.0,334.0,647.0,2.0,0.0,0.0,2.0,2.0,0.0,646.0,3.0,29.0,0.0,1.0,0.0,0.0,0.0,29.0,0.0,29.0,0.0,26.0,7.0,29.0,0.0
202439,2024-09-28,2024-10-03,lab,montérégie,1416.0,340.0,1031.0,0.0,0.0,0.0,0.0,0.0,0.0,1030.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,14.0,1.0,6.0,0.0
202439,2024-09-28,2024-10-03,region,qc,9733.0,2180.0,6078.0,22.0,0.0,0.0,18.0,18.0,4.0,5030.0,60.0,1412.0,10.0,5.0,4.0,4.0,0.0,1429.0,22.0,1402.0,3.0,1469.0,188.0,1340.0,21.0
202439,2024-09-28,2024-10-03,lab,phol - ottawa,115.0,52.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,0.0,92.0,0.0,0.0,0.0,0.0,4.0,92.0,0.0,92.0,1.0,92.0,3.0,92.0,2.0
202439,2024-09-28,2024-10-03,lab,eorla,682.0,82.0,425.0,1.0,0.0,0.0,1.0,1.0,0.0,425.0,1.0,58.0,1.0,0.0,2.0,0.0,0.0,58.0,1.0,58.0,0.0,58.0,8.0,58.0,1.0
202439,2024-09-28,2024-10-03,lab,phol - kingston,201.0,129.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,67.0,0.0,67.0,0.0,67.0,0.0
202439,2024-09-28,2024-10-03,lab,phol - peterborough,54.0,29.0,93.0,3.0,1.0,1.0,1.0,3.0,0.0,93.0,2.0,58.0,0.0,0.0,0.0,0.0,1.0,58.0,1.0,58.0,0.0,58.0,4.0,58.0,0.0
202439,2024-09-28,2024-10-03,lab,phol - toronto,372.0,121.0,642.0,0.0,2.0,1.0,0.0,0.0,0.0,643.0,0.0,571.0,0.0,0.0,0.0,0.0,29.0,571.0,4.0,570.0,5.0,571.0,55.0,570.0,3.0
202439,2024-09-28,2024-10-03,lab,uhn / mount sinai hospital,867.0,96.0,831.0,2.0,0.0,0.0,2.0,2.0,0.0,831.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,55.0,0.0,55.0,3.0,55.0,0.0
202439,2024-09-28,2024-10-03,lab,sick kids hospital - toronto,83.0,1.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,2.0,119.0,0.0,3.0,3.0,1.0,0.0,119.0,3.0,119.0,0.0,119.0,28.0,119.0,0.0
202439,2024-09-28,2024-10-03,lab,shared hospital laboratory,1193.0,109.0,902.0,1.0,0.0,1.0,0.0,1.0,0.0,904.0,4.0,872.0,0.0,0.0,0.0,0.0,6.0,871.0,2.0,897.0,2.0,897.0,32.0,896.0,1.0
202439,2024-09-28,2024-10-03,lab,phol - hamilton,51.0,31.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,62.0,0.0,0.0,0.0,0.0,2.0,62.0,3.0,62.0,0.0,62.0,7.0,62.0,0.0
202439,2024-09-28,2024-10-03,lab,st. joseph's - hamilton,1319.0,121.0,1257.0,1.0,0.0,0.0,1.0,1.0,0.0,1257.0,4.0,1257.0,0.0,0.0,7.0,0.0,0.0,1257.0,1.0,1257.0,1.0,1257.0,70.0,0.0,0.0
202439,2024-09-28,2024-10-03,lab,phol - london,197.0,80.0,181.0,1.0,0.0,1.0,0.0,1.0,0.0,181.0,0.0,151.0,0.0,0.0,0.0,0.0,4.0,151.0,0.0,151.0,0.0,151.0,6.0,151.0,1.0
202439,2024-09-28,2024-10-03,lab,st. joseph's - london,549.0,80.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,49.0,0.0,49.0,3.0,49.0,0.0
202439,2024-09-28,2024-10-03,lab,phol - orillia,5.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0
202439,2024-09-28,2024-10-03,lab,phol - sudbury,9.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,0.0,7.0,0.0,7.0,1.0
202439,2024-09-28,2024-10-03,lab,phol - timmins,22.0,4.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,17.0,0.0,17.0,1.0,17.0,0.0
202439,2024-09-28,2024-10-03,lab,phol - sault ste. marie,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0
202439,2024-09-28,2024-10-03,lab,sault area hospital,62.0,3.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,53.0,0.0,53.0,5.0,53.0,0.0
202439,2024-09-28,2024-10-03,lab,phol - thunder bay,31.0,10.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,31.0,0.0,0.0,0.0,0.0,5.0,31.0,0.0,31.0,0.0,31.0,0.0,31.0,0.0
202439,2024-09-28,2024-10-03,region,on,5813.0,956.0,4929.0,9.0,3.0,4.0,5.0,9.0,0.0,4932.0,13.0,3532.0,1.0,3.0,12.0,1.0,51.0,3531.0,15.0,3556.0,9.0,3557.0,225.0,2298.0,9.0
202439,2024-09-28,2024-10-03,lab,mb,1136.0,215.0,414.0,1.0,0.0,0.0,1.0,1.0,0.0,414.0,0.0,78.0,3.0,0.0,1.0,2.0,0.0,78.0,2.0,97.0,0.0,78.0,25.0,97.0,0.0
202439,2024-09-28,2024-10-03,lab,sk,1140.0,151.0,828.0,7.0,0.0,0.0,5.0,5.0,2.0,759.0,1.0,322.0,1.0,1.0,0.0,1.0,0.0,322.0,3.0,322.0,0.0,322.0,60.0,322.0,2.0
202439,2024-09-28,2024-10-03,lab,ab,3290.0,393.0,1021.0,5.0,4.0,1.0,0.0,5.0,0.0,898.0,1.0,898.0,2.0,3.0,3.0,0.0,0.0,896.0,7.0,845.0,0.0,887.0,100.0,898.0,2.0
202439,2024-09-28,2024-10-03,region,prairies,5566.0,759.0,2263.0,13.0,4.0,1.0,6.0,11.0,2.0,2071.0,2.0,1298.0,6.0,4.0,4.0,3.0,0.0,1296.0,12.0,1264.0,0.0,1287.0,185.0,1317.0,4.0
202439,2024-09-28,2024-10-03,region,bc,2807.0,535.0,2683.0,41.0,16.0,6.0,3.0,41.0,0.0,2709.0,2.0,715.0,1.0,1.0,3.0,7.0,0.0,715.0,9.0,715.0,4.0,712.0,86.0,712.0,0.0
202439,2024-09-28,2024-10-03,lab,yk,33.0,6.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,,,,,,,,,,,,,,
202439,2024-09-28,2024-10-03,lab,nt,42.0,10.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,,,,,,,42.0,0.0,42.0,0.0,42.0,16.0,,
202439,2024-09-28,2024-10-03,lab,nu,91.0,5.0,80.0,1.0,0.0,1.0,0.0,1.0,0.0,80.0,0.0,,,,,,,,,,,,,,
202439,2024-09-28,2024-10-03,region,territories,166.0,21.0,146.0,1.0,0.0,1.0,0.0,1.0,0.0,146.0,0.0,,,,,,,42.0,0.0,42.0,0.0,42.0,16.0,,
202439,2024-09-28,2024-10-03,nation,ca,26988.0,4954.0,18364.0,88.0,23.0,12.0,34.0,82.0,6.0,17106.0,77.0,7534.0,21.0,13.0,23.0,19.0,51.0,7590.0,66.0,7556.0,18.0,7644.0,773.0,6244.0,36.0
202439,2024-09-28,2024-10-03,lab,nl,566.0,89.0,478.0,0.0,0.0,0.0,0.0,0.0,0.0,478.0,0.0,478.0,0.0,0.0,0.0,8.0,0.0,478.0,6.0,478.0,1.0,478.0,74.0,478.0,0.0
202439,2024-09-28,2024-10-03,lab,pe,130.0,16.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,16.0,0.0,16.0,7.0,16.0,1.0
202439,2024-09-28,2024-10-03,lab,ns,1331.0,239.0,1258.0,1.0,0.0,0.0,1.0,1.0,0.0,1171.0,1.0,54.0,0.0,0.0,0.0,0.0,0.0,54.0,2.0,54.0,0.0,54.0,14.0,64.0,0.0
202439,2024-09-28,2024-10-03,lab,nb,1158.0,198.0,776.0,0.0,0.0,0.0,0.0,0.0,0.0,776.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,150.0,3.0,150.0,0.0,150.0,26.0,150.0,3.0
202439,2024-09-28,2024-10-03,region,atlantic,3185.0,542.0,2554.0,1.0,0.0,0.0,1.0,1.0,0.0,2467.0,1.0,698.0,0.0,0.0,0.0,8.0,0.0,698.0,12.0,698.0,1.0,698.0,121.0,708.0,4.0
202439,2024-09-28,2024-10-03,lab,région nord-est,1647.0,369.0,1411.0,0.0,0.0,0.0,0.0,0.0,0.0,602.0,1.0,119.0,1.0,1.0,0.0,0.0,0.0,119.0,2.0,111.0,0.0,119.0,28.0,119.0,1.0
202439,2024-09-28,2024-10-03,lab,québec-chaudière-appalaches,1784.0,344.0,1180.0,3.0,0.0,0.0,1.0,1.0,2.0,1180.0,6.0,593.0,0.0,1.0,0.0,0.0,0.0,607.0,9.0,593.0,1.0,618.0,113.0,537.0,10.0
202439,2024-09-28,2024-10-03,lab,centre-du-québec,2362.0,600.0,787.0,0.0,0.0,0.0,0.0,0.0,0.0,563.0,16.0,34.0,0.0,0.0,0.0,1.0,0.0,34.0,1.0,34.0,0.0,34.0,9.0,37.0,2.0
202439,2024-09-28,2024-10-03,lab,montréal-laval,2146.0,405.0,1564.0,4.0,0.0,0.0,4.0,4.0,0.0,1381.0,28.0,821.0,8.0,6.0,4.0,1.0,0.0,821.0,4.0,821.0,0.0,852.0,93.0,821.0,9.0
202439,2024-09-28,2024-10-03,lab,ouest du québec,1590.0,406.0,770.0,4.0,0.0,0.0,3.0,3.0,1.0,770.0,7.0,18.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,18.0,0.0,18.0,7.0,18.0,1.0
202439,2024-09-28,2024-10-03,lab,montérégie,1559.0,372.0,1265.0,0.0,0.0,0.0,0.0,0.0,0.0,1265.0,17.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,9.0,0.0,2.0,0.0
202439,2024-09-28,2024-10-03,region,qc,11088.0,2496.0,6977.0,11.0,0.0,0.0,8.0,8.0,3.0,5761.0,75.0,1587.0,9.0,8.0,4.0,2.0,0.0,1601.0,17.0,1579.0,1.0,1650.0,250.0,1534.0,23.0
202439,2024-09-28,2024-10-03,lab,phol - ottawa,196.0,85.0,116.0,1.0,0.0,1.0,0.0,1.0,0.0,116.0,0.0,79.0,0.0,0.0,0.0,0.0,6.0,79.0,0.0,79.0,0.0,79.0,6.0,79.0,0.0
202439,2024-09-28,2024-10-03,lab,eorla,777.0,93.0,469.0,0.0,0.0,0.0,0.0,0.0,0.0,469.0,7.0,39.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,39.0,0.0,39.0,6.0,39.0,0.0
202439,2024-09-28,2024-10-03,lab,phol - kingston,217.0,86.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,64.0,0.0,64.0,20.0,64.0,0.0
202439,2024-09-28,2024-10-03,lab,phol - peterborough,48.0,19.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,2.0,52.0,0.0,0.0,0.0,0.0,1.0,52.0,0.0,52.0,0.0,52.0,5.0,52.0,0.0
202439,2024-09-28,2024-10-03,lab,phol - toronto,671.0,228.0,822.0,2.0,3.0,4.0,0.0,2.0,0.0,822.0,0.0,710.0,0.0,0.0,0.0,0.0,19.0,710.0,4.0,710.0,1.0,710.0,95.0,710.0,6.0
202439,2024-09-28,2024-10-03,lab,uhn / mount sinai hospital,896.0,84.0,761.0,1.0,0.0,0.0,1.0,1.0,0.0,761.0,1.0,68.0,1.0,1.0,1.0,0.0,0.0,68.0,0.0,68.0,0.0,68.0,4.0,68.0,0.0
202439,2024-09-28,2024-10-03,lab,sick kids hospital - toronto,169.0,13.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,159.0,1.0,159.0,1.0,2.0,0.0,0.0,0.0,159.0,1.0,159.0,0.0,159.0,38.0,159.0,0.0
202439,2024-09-28,2024-10-03,lab,shared hospital laboratory,1293.0,148.0,976.0,6.0,4.0,1.0,1.0,6.0,0.0,977.0,8.0,953.0,0.0,0.0,0.0,0.0,9.0,953.0,3.0,976.0,1.0,976.0,68.0,976.0,1.0
202439,2024-09-28,2024-10-03,lab,phol - hamilton,123.0,53.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,0.0,93.0,0.0,0.0,0.0,0.0,5.0,93.0,0.0,93.0,1.0,93.0,11.0,93.0,0.0
202439,2024-09-28,2024-10-03,lab,st. joseph's - hamilton,1526.0,176.0,1383.0,8.0,0.0,0.0,8.0,8.0,0.0,1383.0,6.0,1383.0,0.0,0.0,0.0,0.0,0.0,1383.0,5.0,1383.0,2.0,1383.0,121.0,0.0,0.0
202439,2024-09-28,2024-10-03,lab,phol - london,400.0,165.0,397.0,0.0,0.0,1.0,0.0,0.0,0.0,397.0,0.0,330.0,0.0,0.0,0.0,0.0,4.0,330.0,3.0,330.0,0.0,330.0,28.0,330.0,1.0
202439,2024-09-28,2024-10-03,lab,st. joseph's - london,577.0,98.0,56.0,1.0,0.0,0.0,1.0,1.0,0.0,56.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,56.0,1.0,56.0,1.0,56.0,6.0,46.0,1.0
202439,2024-09-28,2024-10-03,lab,phol - orillia,25.0,18.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,0.0,9.0,2.0,9.0,0.0
202439,2024-09-28,2024-10-03,lab,phol - sudbury,8.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0
202439,2024-09-28,2024-10-03,lab,phol - timmins,37.0,13.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,28.0,0.0,0.0,0.0,0.0,2.0,28.0,0.0,28.0,0.0,28.0,5.0,28.0,0.0
202439,2024-09-28,2024-10-03,lab,phol - sault ste. marie,2.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0
202439,2024-09-28,2024-10-03,lab,sault area hospital,78.0,5.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,63.0,0.0,63.0,3.0,63.0,1.0
202439,2024-09-28,2024-10-03,lab,phol - thunder bay,46.0,10.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,32.0,0.0,32.0,2.0,32.0,0.0
202439,2024-09-28,2024-10-03,region,on,7089.0,1298.0,5653.0,19.0,7.0,7.0,11.0,19.0,0.0,5654.0,25.0,4132.0,2.0,3.0,1.0,0.0,46.0,4132.0,17.0,4155.0,6.0,4155.0,420.0,2762.0,10.0
202439,2024-09-28,2024-10-03,lab,mb,1118.0,183.0,424.0,3.0,0.0,0.0,3.0,3.0,0.0,424.0,0.0,80.0,1.0,0.0,1.0,1.0,0.0,80.0,1.0,100.0,0.0,80.0,21.0,100.0,1.0
202439,2024-09-28,2024-10-03,lab,sk,1310.0,171.0,938.0,9.0,0.0,0.0,7.0,7.0,2.0,847.0,4.0,354.0,0.0,3.0,1.0,0.0,0.0,354.0,1.0,354.0,0.0,354.0,53.0,354.0,0.0
202439,2024-09-28,2024-10-03,lab,ab,3571.0,415.0,1087.0,8.0,5.0,0.0,1.0,6.0,2.0,935.0,3.0,934.0,3.0,2.0,0.0,0.0,0.0,932.0,9.0,845.0,7.0,912.0,147.0,934.0,4.0
202439,2024-09-28,2024-10-03,region,prairies,5999.0,769.0,2449.0,20.0,5.0,0.0,11.0,16.0,4.0,2206.0,7.0,1368.0,4.0,5.0,2.0,1.0,0.0,1366.0,11.0,1299.0,7.0,1346.0,221.0,1388.0,5.0
202439,2024-09-28,2024-10-03,region,bc,2919.0,551.0,2832.0,59.0,32.0,2.0,3.0,57.0,2.0,2826.0,9.0,713.0,3.0,2.0,2.0,3.0,0.0,713.0,5.0,713.0,6.0,704.0,110.0,704.0,7.0
202439,2024-09-28,2024-10-03,lab,yk,56.0,13.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,,,,,,,,,,,,,,
202439,2024-09-28,2024-10-03,lab,nt,37.0,7.0,37.0,1.0,1.0,0.0,0.0,1.0,0.0,37.0,0.0,,,,,,,37.0,0.0,37.0,0.0,37.0,11.0,,
202439,2024-09-28,2024-10-03,lab,nu,97.0,9.0,65.0,1.0,0.0,0.0,0.0,0.0,1.0,65.0,1.0,,,,,,,,,,,,,,
202439,2024-09-28,2024-10-03,region,territories,190.0,29.0,145.0,2.0,1.0,0.0,0.0,1.0,1.0,144.0,1.0,,,,,,,37.0,0.0,37.0,0.0,37.0,11.0,,
202439,2024-09-28,2024-10-03,nation,ca,30470.0,5685.0,20610.0,112.0,45.0,9.0,34.0,102.0,10.0,19058.0,118.0,8498.0,18.0,18.0,9.0,14.0,46.0,8547.0,62.0,8481.0,21.0,8590.0,1133.0,7096.0,49.0
202439,2024-09-28,2024-10-03,lab,nl,775.0,101.0,641.0,0.0,0.0,0.0,0.0,0.0,0.0,641.0,0.0,641.0,2.0,0.0,0.0,4.0,0.0,641.0,5.0,641.0,1.0,641.0,150.0,641.0,2.0
202439,2024-09-28,2024-10-03,lab,pe,136.0,15.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,11.0,0.0,11.0,7.0,11.0,2.0
202439,2024-09-28,2024-10-03,lab,ns,1339.0,279.0,1272.0,1.0,0.0,0.0,1.0,1.0,0.0,1177.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,42.0,0.0,42.0,13.0,42.0,1.0
202439,2024-09-28,2024-10-03,lab,nb,1272.0,204.0,859.0,0.0,0.0,0.0,0.0,0.0,0.0,859.0,0.0,153.0,0.0,1.0,2.0,1.0,0.0,153.0,5.0,153.0,0.0,153.0,47.0,153.0,5.0
202439,2024-09-28,2024-10-03,region,atlantic,3522.0,599.0,2814.0,1.0,0.0,0.0,1.0,1.0,0.0,2719.0,0.0,847.0,2.0,1.0,2.0,5.0,0.0,847.0,10.0,847.0,1.0,847.0,217.0,847.0,10.0
202439,2024-09-28,2024-10-03,lab,région nord-est,1621.0,349.0,1384.0,0.0,0.0,0.0,0.0,0.0,0.0,662.0,1.0,118.0,0.0,1.0,1.0,1.0,0.0,118.0,0.0,111.0,1.0,118.0,25.0,118.0,2.0
202439,2024-09-28,2024-10-03,lab,québec-chaudière-appalaches,1879.0,316.0,1143.0,3.0,0.0,0.0,0.0,0.0,3.0,1143.0,12.0,547.0,1.0,1.0,0.0,1.0,0.0,563.0,7.0,547.0,0.0,574.0,142.0,494.0,17.0
202439,2024-09-28,2024-10-03,lab,centre-du-québec,2686.0,715.0,853.0,4.0,0.0,0.0,4.0,4.0,0.0,616.0,18.0,38.0,0.0,1.0,0.0,0.0,0.0,38.0,1.0,38.0,0.0,38.0,13.0,39.0,3.0
202439,2024-09-28,2024-10-03,lab,montréal-laval,2130.0,391.0,1607.0,7.0,0.0,0.0,7.0,7.0,0.0,1463.0,24.0,860.0,6.0,7.0,5.0,2.0,0.0,860.0,12.0,864.0,3.0,884.0,134.0,860.0,8.0
202439,2024-09-28,2024-10-03,lab,ouest du québec,1772.0,527.0,813.0,4.0,0.0,0.0,3.0,3.0,1.0,812.0,11.0,13.0,1.0,0.0,0.0,0.0,0.0,13.0,0.0,13.0,0.0,13.0,4.0,13.0,0.0
202439,2024-09-28,2024-10-03,lab,montérégie,1715.0,425.0,1355.0,1.0,0.0,0.0,1.0,1.0,0.0,1355.0,10.0,9.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,0.0,17.0,1.0,9.0,0.0
202439,2024-09-28,2024-10-03,region,qc,11803.0,2723.0,7155.0,19.0,0.0,0.0,15.0,15.0,4.0,6051.0,76.0,1585.0,8.0,10.0,6.0,4.0,0.0,1601.0,20.0,1582.0,4.0,1644.0,319.0,1533.0,30.0
202439,2024-09-28,2024-10-03,lab,phol - ottawa,132.0,44.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,0.0,72.0,0.0,0.0,0.0,0.0,1.0,72.0,0.0,72.0,0.0,72.0,15.0,72.0,0.0
202439,2024-09-28,2024-10-03,lab,eorla,701.0,92.0,437.0,2.0,0.0,0.0,2.0,2.0,0.0,437.0,5.0,48.0,0.0,0.0,0.0,0.0,0.0,48.0,1.0,48.0,0.0,48.0,8.0,48.0,0.0
202439,2024-09-28,2024-10-03,lab,phol - kingston,201.0,57.0,105.0,1.0,1.0,0.0,0.0,1.0,0.0,105.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,66.0,0.0,66.0,21.0,66.0,1.0
